player_id,web_name,club_short,position,expected_role,draft_availability,cost,per90_defcon,per90_xg,per90_xa,gw1_xp,gw1_xmins,gw2_xp,gw2_xmins,gw3_xp,gw3_xmins,gw4_xp,gw4_xmins,gw5_xp,gw5_xmins,gw6_xp,gw6_xmins,total_6gw_xp,gw1_3_xp,gw4_6_xp
116,Dunk,BHA,DEF,Regular Starter,eligible,4.5,7.3282,0.0581,0.0178,3.02,62.0,2.88,62.0,2.98,62.0,2.99,62.0,2.67,62.0,3.32,62.0,17.85,8.88,8.98
160,Garnacho,AVL,MID,Regular Starter,eligible,6.0,5.0674,0.2455,0.2626,2.95,62.0,2.44,62.0,3.07,62.0,3.17,62.0,3.22,62.0,2.99,62.0,17.84,8.46,9.38
206,Chadi Riad,CRY,DEF,Regular Starter,eligible,4.5,9.1,0.03,0.02,3.07,62.0,2.77,62.0,3.03,62.0,2.95,62.0,2.95,62.0,3.07,62.0,17.84,8.87,8.97
261,Iwobi,FUL,MID,Nailed Starter,eligible,5.5,6.9917,0.071,0.1748,2.97,77.5,2.96,77.5,2.92,77.5,2.99,77.5,2.95,77.5,2.99,77.5,17.77,8.85,8.93
156,Neto,CHE,MID,Regular Starter,eligible,6.5,4.1765,0.1571,0.2342,3.09,62.0,2.83,62.0,2.53,62.0,2.95,62.0,3.07,62.0,3.23,62.0,17.69,8.45,9.25
182,Amenda,COV,DEF,Regular Starter,eligible,4.0,8.97,0.041,0.047,2.8,62.0,3.0,62.0,2.84,62.0,2.91,62.0,3.04,62.0,3.04,62.0,17.63,8.64,8.99
316,Emersonn,IPS,FWD,Regular Starter,eligible,5.5,2.78,0.44,0.11,3.09,62.0,2.74,62.0,2.72,62.0,2.96,62.0,3.03,62.0,3.03,62.0,17.57,8.55,9.02
247,Hackney,EVE,MID,Regular Starter,eligible,5.5,8.83,0.15,0.233,2.93,62.0,2.78,62.0,2.99,62.0,2.93,62.0,2.93,62.0,3.0,62.0,17.56,8.7,8.86
71,Cook,BOU,MID,Regular Starter,eligible,5.0,11.6734,0.0284,0.1137,3.2,62.0,2.5,62.0,3.4,62.0,2.5,62.0,2.55,62.0,3.29,62.0,17.43,9.1,8.34
442,Pope,NEW,GKP,Regular Starter,eligible,5.0,0.0,0.006,0.0,2.65,62.0,3.31,62.0,2.62,62.0,3.01,62.0,2.78,62.0,3.05,62.0,17.42,8.58,8.84
114,Boscagli,BHA,DEF,Regular Starter,eligible,4.5,4.25,0.06,0.06,3.0,62.0,2.71,62.0,2.94,62.0,2.94,62.0,2.4,62.0,3.42,62.0,17.41,8.65,8.76
282,Giles,HUL,DEF,Regular Starter,eligible,4.0,6.5,0.025,0.22,2.79,62.0,2.93,62.0,2.97,62.0,2.81,62.0,2.84,62.0,3.05,62.0,17.4,8.69,8.7
499,Pedro Porro,TOT,DEF,Regular Starter,eligible,5.5,7.0247,0.0338,0.1408,2.81,62.0,2.93,62.0,3.09,62.0,2.93,62.0,2.87,62.0,2.77,62.0,17.4,8.83,8.57
421,Heaven,MUN,DEF,Regular Starter,eligible,4.5,9.0978,0.0333,0.0176,2.88,62.0,2.91,62.0,2.96,62.0,2.71,62.0,2.91,62.0,3.02,62.0,17.39,8.75,8.64
97,Jensen,BRE,MID,Regular Starter,eligible,5.5,8.8432,0.0888,0.2436,2.91,62.0,2.78,62.0,3.02,62.0,2.66,62.0,3.18,62.0,2.8,62.0,17.35,8.71,8.64
129,Ayari,BHA,MID,Regular Starter,eligible,5.5,10.5414,0.1265,0.0539,2.82,62.0,3.12,62.0,2.87,62.0,2.94,62.0,2.8,62.0,2.75,62.0,17.3,8.81,8.49
279,Ajayi,HUL,DEF,Regular Starter,eligible,4.0,8.5,0.04,0.03,2.84,62.0,2.91,62.0,2.92,62.0,2.82,62.0,2.85,62.0,2.96,62.0,17.3,8.67,8.63
480,Gibbs-White,NFO,MID,Regular Starter,eligible,8.0,5.1661,0.3137,0.0845,3.05,62.0,2.7,62.0,2.91,62.0,2.84,62.0,2.95,62.0,2.8,62.0,17.25,8.66,8.59
336,Okafor,LEE,MID,Regular Starter,eligible,6.0,6.5486,0.3042,0.0765,3.02,62.0,2.99,62.0,2.89,62.0,2.82,62.0,2.93,62.0,2.56,62.0,17.22,8.9,8.31
98,Janelt,BRE,MID,Regular Starter,eligible,5.0,11.4854,0.0515,0.1425,2.8,62.0,2.84,62.0,2.81,62.0,2.78,62.0,3.2,62.0,2.79,62.0,17.22,8.45,8.77
469,N.Williams,NFO,DEF,Regular Starter,eligible,5.0,6.9404,0.0565,0.1116,2.91,62.0,2.68,62.0,3.04,62.0,2.87,62.0,2.89,62.0,2.72,62.0,17.12,8.63,8.48
488,Sangaré,NFO,MID,Regular Starter,eligible,5.0,11.5919,0.0504,0.0781,2.88,62.0,2.93,62.0,2.66,62.0,2.8,62.0,2.85,62.0,2.98,62.0,17.1,8.47,8.63
259,Diop,IPS,DEF,Regular Starter,eligible,4.0,7.9,0.05,0.02,3.05,62.0,2.69,62.0,2.71,62.0,2.77,62.0,2.95,62.0,2.89,62.0,17.07,8.45,8.61
36,Maatsen,AVL,DEF,Regular Starter,eligible,4.5,7.2453,0.0713,0.1353,2.79,62.0,2.42,62.0,2.84,62.0,3.04,62.0,3.13,62.0,2.83,62.0,17.06,8.05,9.0
267,Lukić,IPS,MID,Regular Starter,eligible,5.0,9.5202,0.116,0.0994,2.75,62.0,2.95,62.0,2.85,62.0,2.92,62.0,2.77,62.0,2.82,62.0,17.05,8.55,8.51
502,Robertson,TOT,DEF,Regular Starter,eligible,4.5,4.2489,0.085,0.1082,2.65,62.0,2.91,62.0,3.14,62.0,2.89,62.0,2.78,62.0,2.61,62.0,16.98,8.7,8.28
79,Evanilson,BOU,FWD,Regular Starter,eligible,6.0,4.4327,0.3494,0.0486,2.7,62.0,2.76,62.0,3.22,62.0,2.7,62.0,2.52,62.0,3.05,62.0,16.95,8.68,8.27
162,Andrey Santos,MUN,MID,Regular Starter,eligible,5.0,9.3103,0.1443,0.0635,2.85,62.0,2.84,62.0,2.79,62.0,2.97,62.0,2.75,62.0,2.74,62.0,16.93,8.48,8.46
214,Kamada,CRY,MID,Regular Starter,eligible,5.0,9.8578,0.0777,0.1536,2.73,62.0,3.09,62.0,2.7,62.0,2.87,62.0,2.74,62.0,2.8,62.0,16.92,8.52,8.41
289,Crooks,HUL,MID,Regular Starter,eligible,4.5,9.18,0.13,0.07,2.81,62.0,2.74,62.0,2.73,62.0,2.89,62.0,3.02,62.0,2.71,62.0,16.89,8.28,8.62
337,Aaronson,LEE,MID,Regular Starter,eligible,5.5,7.9379,0.1665,0.1323,2.91,62.0,2.84,62.0,2.84,62.0,2.7,62.0,2.82,62.0,2.67,62.0,16.78,8.59,8.19
87,Ajer,BRE,DEF,Regular Starter,eligible,4.5,9.5734,0.0344,0.0364,2.87,62.0,2.74,62.0,2.94,62.0,2.7,62.0,2.68,62.0,2.8,62.0,16.73,8.55,8.18
471,Milenković,NFO,DEF,Regular Starter,eligible,5.5,8.2933,0.0221,0.0181,2.79,62.0,2.68,62.0,2.91,62.0,2.8,62.0,2.8,62.0,2.7,62.0,16.69,8.38,8.3
545,Sadiki,SUN,MID,Nailed Starter,eligible,5.0,7.7205,0.0445,0.0455,2.75,77.5,2.67,77.5,2.95,77.5,2.73,77.5,2.83,77.5,2.75,77.5,16.68,8.37,8.31
110,Rushworth,COV,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.65,62.0,2.84,62.0,2.61,62.0,2.68,62.0,2.91,62.0,2.98,62.0,16.68,8.1,8.57
46,Barkley,AVL,MID,Regular Starter,eligible,5.0,7.89,0.169,0.134,2.76,62.0,2.61,62.0,2.84,62.0,2.83,62.0,2.84,62.0,2.76,62.0,16.65,8.21,8.43
73,Adams,BOU,MID,Regular Starter,eligible,5.0,11.8033,0.0321,0.0321,3.08,62.0,2.37,62.0,3.21,62.0,2.37,62.0,2.45,62.0,3.11,62.0,16.58,8.66,7.93
415,Dorgu,MUN,MID,Regular Starter,eligible,6.0,6.125,0.1494,0.115,2.75,62.0,2.81,62.0,2.79,62.0,2.67,62.0,2.71,62.0,2.78,62.0,16.51,8.35,8.16
406,Kovačić,MCI,MID,Regular Starter,eligible,5.5,6.8,0.08,0.13,2.85,62.0,2.76,62.0,2.67,62.0,2.69,62.0,2.74,62.0,2.71,62.0,16.43,8.28,8.14
321,Walle Egeli,IPS,FWD,Regular Starter,eligible,4.5,2.4,0.33,0.16,2.87,62.0,2.58,62.0,2.56,62.0,2.76,62.0,2.83,62.0,2.82,62.0,16.43,8.01,8.41
449,Hall,NEW,DEF,Regular Starter,eligible,5.0,7.1553,0.0418,0.115,2.47,62.0,3.15,62.0,2.64,62.0,2.73,62.0,2.61,62.0,2.78,62.0,16.38,8.26,8.12
569,Gonzalo,FUL,FWD,Regular Starter,eligible,4.5,1.5,0.41,0.13,2.59,62.0,2.82,62.0,2.73,62.0,2.71,62.0,2.71,62.0,2.82,62.0,16.37,8.14,8.24
195,Simms,COV,FWD,Regular Starter,eligible,5.0,1.5,0.41,0.13,2.28,62.0,2.94,62.0,2.59,62.0,2.8,62.0,2.97,62.0,2.7,62.0,16.28,7.81,8.47
184,Grimes,COV,MID,Regular Starter,eligible,5.0,9.58,0.038,0.199,2.63,62.0,2.73,62.0,2.76,62.0,2.83,62.0,2.69,62.0,2.55,62.0,16.2,8.12,8.07
258,Castagne,FUL,DEF,Regular Starter,eligible,4.5,7.1491,0.0734,0.072,2.52,62.0,3.03,62.0,2.71,62.0,2.59,62.0,2.64,62.0,2.69,62.0,16.18,8.26,7.92
175,van Ewijk,COV,DEF,Regular Starter,eligible,4.0,6.42,0.026,0.141,2.46,62.0,2.79,62.0,2.52,62.0,2.61,62.0,2.88,62.0,2.91,62.0,16.18,7.77,8.4
496,Kinsky,TOT,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.56,62.0,2.79,62.0,2.87,62.0,2.72,62.0,2.67,62.0,2.57,62.0,16.18,8.22,7.96
207,Mingueza,CRY,DEF,Regular Starter,eligible,4.5,4.25,0.06,0.06,2.98,62.0,2.07,62.0,2.86,62.0,2.62,62.0,2.67,62.0,2.98,62.0,16.18,7.91,8.27
330,Bogle,LEE,DEF,Regular Starter,eligible,4.5,5.7317,0.067,0.1001,2.71,62.0,2.9,62.0,2.58,62.0,2.97,62.0,2.75,62.0,2.25,62.0,16.15,8.19,7.97
264,Bobb,FUL,MID,Regular Starter,eligible,5.5,6.6408,0.1284,0.1835,2.64,62.0,2.73,62.0,2.66,62.0,2.68,62.0,2.66,62.0,2.72,62.0,16.09,8.03,8.06
290,Slater,HUL,MID,Regular Starter,eligible,4.5,10.24,0.056,0.054,2.71,62.0,2.61,62.0,2.59,62.0,2.76,62.0,2.88,62.0,2.54,62.0,16.09,7.91,8.18
232,O'Brien,EVE,DEF,Regular Starter,eligible,5.0,6.6677,0.0482,0.0289,2.63,62.0,2.58,62.0,2.55,62.0,2.97,62.0,2.66,62.0,2.68,62.0,16.08,7.76,8.31
31,Konsa,AVL,DEF,Regular Starter,eligible,4.5,5.8122,0.0377,0.0175,2.62,62.0,2.28,62.0,2.63,62.0,2.89,62.0,2.98,62.0,2.66,62.0,16.06,7.53,8.53
246,Röhl,EVE,MID,Regular Starter,eligible,5.0,7.4,0.16,0.14,2.67,62.0,2.54,62.0,2.7,62.0,2.74,62.0,2.67,62.0,2.73,62.0,16.05,7.91,8.14
462,Steur,NEW,MID,Regular Starter,eligible,5.0,5.8,0.12,0.14,2.62,62.0,2.61,62.0,3.05,62.0,2.44,62.0,2.71,62.0,2.49,62.0,15.91,8.28,7.64
45,McGinn,AVL,MID,Regular Starter,eligible,5.5,6.3202,0.1264,0.1732,2.63,62.0,2.4,62.0,2.7,62.0,2.74,62.0,2.77,62.0,2.64,62.0,15.89,7.73,8.15
525,Fernandes,TOT,MID,Regular Starter,eligible,6.0,11.0076,0.0594,0.0883,2.8,62.0,2.51,62.0,2.54,62.0,2.62,62.0,2.67,62.0,2.74,62.0,15.88,7.85,8.03
534,Hume,SUN,DEF,Regular Starter,eligible,4.5,6.0257,0.0674,0.0609,2.74,62.0,2.95,62.0,2.55,62.0,2.48,62.0,2.49,62.0,2.65,62.0,15.86,8.24,7.62
527,Richarlison,TOT,FWD,Regular Starter,eligible,6.0,6.7707,0.398,0.0672,2.77,62.0,2.42,62.0,2.69,62.0,2.64,62.0,2.63,62.0,2.61,62.0,15.75,7.88,7.88
574,Hjertø-Dahl,HUL,MID,Regular Starter,eligible,4.5,3.1,0.15,0.15,2.52,62.0,2.62,62.0,2.64,62.0,2.6,62.0,2.66,62.0,2.69,62.0,15.72,7.78,7.95
268,King,FUL,MID,Regular Starter,eligible,5.5,7.4651,0.1723,0.046,2.62,62.0,2.61,62.0,2.59,62.0,2.64,62.0,2.61,62.0,2.65,62.0,15.72,7.82,7.9
559,Bamba,NEW,MID,Regular Starter,eligible,5.0,7.5,0.08,0.12,2.69,62.0,2.49,62.0,3.07,62.0,2.37,62.0,2.69,62.0,2.41,62.0,15.72,8.25,7.47
576,Stroud,HUL,MID,Regular Starter,eligible,4.5,3.1,0.15,0.15,2.52,62.0,2.62,62.0,2.64,62.0,2.6,62.0,2.66,62.0,2.69,62.0,15.72,7.78,7.95
514,Tel,TOT,MID,Regular Starter,eligible,6.0,7.4888,0.1666,0.1639,2.72,62.0,2.47,62.0,2.66,62.0,2.62,62.0,2.61,62.0,2.61,62.0,15.69,7.85,7.84
565,Sangaré,BRE,MID,Regular Starter,eligible,4.5,3.1,0.15,0.15,2.76,62.0,2.48,62.0,2.91,62.0,2.34,62.0,2.56,62.0,2.59,62.0,15.64,8.15,7.49
280,Coyle,HUL,DEF,Regular Starter,eligible,4.0,6.18,0.01,0.091,2.49,62.0,2.63,62.0,2.67,62.0,2.47,62.0,2.47,62.0,2.74,62.0,15.47,7.79,7.68
523,Moore,TOT,MID,Regular Starter,eligible,5.0,4.1,0.22,0.16,2.61,62.0,2.47,62.0,2.72,62.0,2.62,62.0,2.57,62.0,2.49,62.0,15.47,7.8,7.68
503,Van de Ven,TOT,DEF,Regular Starter,eligible,5.0,6.2743,0.0835,0.0112,2.44,62.0,2.63,62.0,2.79,62.0,2.6,62.0,2.52,62.0,2.41,62.0,15.39,7.86,7.53
233,Mykolenko,EVE,DEF,Regular Starter,eligible,4.5,7.026,0.0085,0.0748,2.51,62.0,2.48,62.0,2.45,62.0,2.83,62.0,2.55,62.0,2.56,62.0,15.37,7.44,7.94
552,Brobbey,SUN,FWD,Nailed Starter,eligible,6.0,3.4688,0.2822,0.0314,2.67,77.5,2.68,77.5,2.66,77.5,2.29,77.5,2.47,77.5,2.55,77.5,15.32,8.01,7.31
581,Diomande,NFO,DEF,Regular Starter,eligible,4.5,4.25,0.06,0.06,2.61,62.0,2.29,62.0,2.88,62.0,2.61,62.0,2.61,62.0,2.32,62.0,15.32,7.78,7.54
551,Angulo,SUN,MID,Regular Starter,eligible,5.0,7.86,0.17,0.03,2.56,62.0,2.5,62.0,2.72,62.0,2.42,62.0,2.57,62.0,2.53,62.0,15.31,7.78,7.52
566,Silva,BOU,DEF,Regular Starter,eligible,4.5,4.25,0.06,0.06,1.91,62.0,3.24,62.0,2.06,62.0,3.17,62.0,2.82,62.0,2.06,62.0,15.28,7.21,8.05
567,Horníček,NEW,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.19,62.0,3.11,62.0,2.08,62.0,2.74,62.0,2.36,62.0,2.77,62.0,15.25,7.38,7.87
586,Mendy,HUL,DEF,Regular Starter,eligible,4.5,4.25,0.06,0.06,2.4,62.0,2.62,62.0,2.67,62.0,2.38,62.0,2.34,62.0,2.78,62.0,15.19,7.69,7.5
564,Scherpen,IPS,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.84,62.0,2.24,62.0,2.33,62.0,2.37,62.0,2.71,62.0,2.61,62.0,15.11,7.41,7.69
455,Tonali,TOT,MID,Regular Starter,eligible,5.5,9.1279,0.0622,0.1019,2.63,62.0,2.39,62.0,2.46,62.0,2.48,62.0,2.52,62.0,2.56,62.0,15.04,7.48,7.56
570,Palacios,FUL,MID,Regular Starter,eligible,4.5,3.1,0.15,0.15,2.37,62.0,2.65,62.0,2.52,62.0,2.45,62.0,2.48,62.0,2.55,62.0,15.02,7.54,7.48
64,Smith,BOU,DEF,Regular Starter,eligible,4.5,5.8714,0.0,0.0193,2.08,62.0,3.03,62.0,2.11,62.0,2.98,62.0,2.71,62.0,2.11,62.0,15.02,7.22,7.8
86,Lewis-Potter,BRE,MID,Regular Starter,eligible,5.5,3.398,0.1382,0.1153,2.62,62.0,2.38,62.0,2.76,62.0,2.26,62.0,2.44,62.0,2.48,62.0,14.94,7.76,7.18
152,Palestra,CHE,DEF,Regular Starter,eligible,5.5,3.5,0.05,0.104,3.02,62.0,2.21,62.0,2.4,62.0,2.51,62.0,2.51,62.0,2.25,62.0,14.91,7.63,7.27
483,Ndoye,NFO,MID,Regular Starter,eligible,5.5,7.4036,0.081,0.1165,2.53,62.0,2.46,62.0,2.44,62.0,2.45,62.0,2.5,62.0,2.52,62.0,14.9,7.43,7.47
575,Yirenkyi,COV,MID,Regular Starter,eligible,4.5,3.1,0.15,0.15,2.2,62.0,2.62,62.0,2.36,62.0,2.49,62.0,2.66,62.0,2.54,62.0,14.87,7.18,7.69
239,Garner,EVE,MID,Regular Starter,exclude_gw1,6.0,12.0774,0.0554,0.163,0.0,0.0,2.91,62.0,3.08,62.0,2.79,62.0,2.97,62.0,3.02,62.0,14.76,5.99,8.78
249,Barry,EVE,FWD,Regular Starter,eligible,5.5,3.509,0.3874,0.0209,2.44,62.0,2.26,62.0,2.41,62.0,2.62,62.0,2.47,62.0,2.55,62.0,14.76,7.11,7.64
519,Gallagher,TOT,MID,Regular Starter,eligible,5.5,9.4336,0.0936,0.0533,2.59,62.0,2.34,62.0,2.4,62.0,2.43,62.0,2.47,62.0,2.53,62.0,14.76,7.33,7.43
104,Onyeka,COV,MID,Regular Starter,eligible,5.0,0.0,0.164,0.113,2.18,62.0,2.59,62.0,2.34,62.0,2.47,62.0,2.64,62.0,2.52,62.0,14.74,7.11,7.63
37,Lindelöf,AVL,DEF,Regular Starter,eligible,4.5,5.1592,0.0268,0.0096,2.38,62.0,2.0,62.0,2.38,62.0,2.67,62.0,2.78,62.0,2.43,62.0,14.65,6.76,7.88
125,Georginio,BHA,FWD,Regular Starter,eligible,5.5,6.6385,0.147,0.147,2.4,62.0,2.62,62.0,2.44,62.0,2.51,62.0,2.17,62.0,2.43,62.0,14.57,7.46,7.11
454,Elanga,NEW,MID,Regular Starter,eligible,6.0,3.8018,0.1141,0.1203,2.33,62.0,2.46,62.0,2.66,62.0,2.28,62.0,2.46,62.0,2.33,62.0,14.52,7.45,7.07
572,Tzolakis,HUL,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0,2.31,62.0,2.49,62.0,2.53,62.0,2.24,62.0,2.2,62.0,2.61,62.0,14.39,7.33,7.05
265,Berge,FUL,MID,Regular Starter,eligible,5.0,8.6777,0.0477,0.0465,2.47,62.0,2.29,62.0,2.35,62.0,2.45,62.0,2.4,62.0,2.4,62.0,14.36,7.11,7.25
7,Lewis-Skelly,ARS,MID,Regular Starter,eligible,5.5,3.23,0.013,0.026,2.38,62.0,2.39,62.0,2.28,62.0,2.42,62.0,2.36,62.0,2.36,62.0,14.2,7.05,7.14
472,Murillo,NFO,DEF,Regular Starter,watch,5.5,9.4225,0.0308,0.0199,2.21,44.0,2.14,44.0,2.26,44.0,2.21,44.0,2.21,44.0,3.07,62.0,14.1,6.61,7.49
459,L.Miley,NEW,MID,Regular Starter,exclude_gw1,5.5,9.3436,0.082,0.1266,0.0,0.0,2.57,62.0,3.41,62.0,2.52,62.0,2.98,62.0,2.56,62.0,14.03,5.98,8.06
491,Igor Jesus,NFO,FWD,Regular Starter,eligible,6.0,4.8277,0.2543,0.0495,2.42,62.0,2.22,62.0,2.3,62.0,2.28,62.0,2.36,62.0,2.29,62.0,13.87,6.94,6.93
450,Livramento,NEW,DEF,Regular Starter,watch,5.0,4.6154,0.0088,0.0604,1.88,44.0,2.54,44.0,1.86,44.0,2.27,44.0,2.02,44.0,3.27,62.0,13.84,6.28,7.56
47,Kamara,AVL,MID,Nailed Starter,watch,5.0,9.5106,0.0338,0.0536,2.15,54.5,2.27,54.5,2.18,54.5,2.07,54.5,2.05,54.5,3.07,77.5,13.79,6.6,7.19
222,Strand Larsen,CRY,FWD,Regular Starter,eligible,6.0,3.7158,0.2073,0.0438,2.31,62.0,2.19,62.0,2.25,62.0,2.3,62.0,2.21,62.0,2.38,62.0,13.64,6.75,6.89
399,Cherki,MCI,MID,Rotation,not_role_eligible,7.5,6.8567,0.2174,0.4505,2.39,33.0,2.26,33.0,2.08,33.0,2.11,33.0,2.16,33.0,2.17,33.0,13.18,6.73,6.44
190,Tchaouna,COV,MID,Regular Starter,eligible,5.5,4.9325,0.0908,0.0651,2.03,62.0,2.25,62.0,2.12,62.0,2.19,62.0,2.27,62.0,2.22,62.0,13.08,6.4,6.68
403,Savinho,MCI,MID,Rotation,not_role_eligible,6.5,4.8,0.28,0.32,2.31,33.0,2.21,33.0,2.05,33.0,2.05,33.0,2.13,33.0,2.12,33.0,12.86,6.57,6.3
392,Aït-Nouri,MCI,DEF,Rotation,not_role_eligible,5.5,6.2101,0.0491,0.1863,2.14,33.0,2.14,33.0,2.14,33.0,2.05,33.0,2.26,33.0,2.11,33.0,12.83,6.42,6.42
157,Estêvão,CHE,MID,Rotation,not_role_eligible,6.5,4.2,0.38,0.28,2.14,33.0,1.99,33.0,1.68,33.0,2.07,33.0,2.2,33.0,2.38,33.0,12.45,5.81,6.65
43,Tielemans,MUN,MID,Regular Starter,watch,6.0,9.8384,0.0553,0.158,1.96,44.0,1.94,44.0,1.9,44.0,2.08,44.0,1.89,44.0,2.65,62.0,12.42,5.8,6.62
9,Hincapie,ARS,DEF,Rotation,not_role_eligible,5.5,8.6122,0.0181,0.0841,2.03,33.0,2.07,33.0,1.92,33.0,2.13,33.0,2.02,33.0,2.03,33.0,12.21,6.02,6.18
18,Martinelli,ARS,MID,Rotation,not_role_eligible,6.5,6.507,0.3482,0.1073,2.01,33.0,2.09,33.0,1.89,33.0,2.04,33.0,1.99,33.0,2.08,33.0,12.09,5.99,6.11
395,Lewis,MCI,DEF,Rotation,not_role_eligible,4.5,6.5,0.07,0.12,1.99,33.0,2.0,33.0,2.01,33.0,1.91,33.0,2.14,33.0,1.97,33.0,12.01,6.0,6.02
372,Mac Allister,LIV,MID,Regular Starter,watch,5.5,7.7656,0.1319,0.0573,1.95,44.0,1.85,44.0,1.83,44.0,1.83,44.0,1.72,44.0,2.68,62.0,11.87,5.63,6.23
161,Lavia,CHE,MID,Regular Starter,eligible,5.0,0.0,0.017,0.0251,2.08,62.0,1.91,62.0,1.93,62.0,1.97,62.0,1.97,62.0,1.91,62.0,11.77,5.92,5.85
446,Schär,NEW,DEF,Rotation,not_role_eligible,5.0,9.5041,0.0802,0.0496,1.9,33.0,2.01,33.0,2.01,33.0,1.89,33.0,1.95,33.0,1.91,33.0,11.68,5.92,5.75
370,Chiesa,LIV,MID,Rotation,not_role_eligible,5.5,3.8,0.35,0.24,2.1,33.0,2.04,33.0,1.98,33.0,1.99,33.0,1.73,33.0,1.76,33.0,11.59,6.12,5.48
26,Havertz,ARS,FWD,Rotation,not_role_eligible,7.5,4.99,0.516,0.1,1.87,33.0,1.96,33.0,1.76,33.0,1.89,33.0,1.85,33.0,1.96,33.0,11.3,5.59,5.7
429,Rashford,MUN,MID,Rotation,not_role_eligible,7.0,4.3918,0.2972,0.2183,1.88,33.0,1.95,33.0,1.93,33.0,1.77,33.0,1.84,33.0,1.9,33.0,11.27,5.76,5.51
20,Dowman,ARS,MID,Rotation,not_role_eligible,5.5,4.1727,0.2418,0.1568,1.87,33.0,1.93,33.0,1.77,33.0,1.9,33.0,1.85,33.0,1.92,33.0,11.23,5.57,5.67
396,Vitor Reis,MCI,DEF,Rotation,not_role_eligible,4.5,4.25,0.06,0.06,1.81,33.0,1.85,33.0,1.9,33.0,1.75,33.0,2.04,33.0,1.83,33.0,11.2,5.56,5.62
404,Reijnders,MCI,MID,Rotation,not_role_eligible,6.0,5.5453,0.2556,0.1303,1.97,33.0,1.9,33.0,1.79,33.0,1.79,33.0,1.86,33.0,1.84,33.0,11.16,5.66,5.49
422,Mazraoui,MUN,DEF,Rotation,not_role_eligible,4.5,8.6592,0.0175,0.0322,1.85,33.0,1.86,33.0,1.88,33.0,1.8,33.0,1.86,33.0,1.9,33.0,11.15,5.59,5.56
14,Eze,ARS,MID,Rotation,not_role_eligible,6.5,5.7294,0.2473,0.127,1.85,33.0,1.91,33.0,1.75,33.0,1.88,33.0,1.83,33.0,1.9,33.0,11.13,5.51,5.61
158,Gittens,CHE,MID,Rotation,not_role_eligible,6.0,3.8,0.28,0.22,1.9,33.0,1.76,33.0,1.54,33.0,1.83,33.0,1.93,33.0,2.05,33.0,11.0,5.2,5.81
223,Mateta,CRY,FWD,Rotation,not_role_eligible,6.5,5.0905,0.5872,0.0538,1.86,33.0,1.75,33.0,1.76,33.0,1.86,33.0,1.75,33.0,1.95,33.0,10.93,5.37,5.56
318,Philogene,IPS,MID,Rotation,not_role_eligible,5.5,6.2,0.32,0.22,1.89,33.0,1.74,33.0,1.72,33.0,1.83,33.0,1.86,33.0,1.85,33.0,10.89,5.35,5.54
383,Elliott,LIV,MID,Rotation,not_role_eligible,5.5,4.1,0.22,0.32,1.94,33.0,1.9,33.0,1.84,33.0,1.85,33.0,1.63,33.0,1.65,33.0,10.8,5.68,5.13
27,G.Jesus,ARS,FWD,Rotation,not_role_eligible,6.0,0.0,0.3839,0.1996,1.79,33.0,1.86,33.0,1.69,33.0,1.8,33.0,1.77,33.0,1.86,33.0,10.77,5.34,5.43
269,Sessegnon,FUL,DEF,Rotation,not_role_eligible,4.5,10.804,0.0793,0.0892,1.75,33.0,1.84,33.0,1.79,33.0,1.77,33.0,1.78,33.0,1.8,33.0,10.73,5.38,5.35
136,Welbeck,CHE,FWD,Rotation,not_role_eligible,6.0,4.482,0.4946,0.056,1.8,33.0,1.73,33.0,1.46,33.0,1.78,33.0,1.88,33.0,2.05,33.0,10.71,4.99,5.71
453,Barnes,NEW,MID,Rotation,not_role_eligible,6.0,4.613,0.3155,0.1255,1.73,33.0,1.72,33.0,2.1,33.0,1.61,33.0,1.86,33.0,1.65,33.0,10.67,5.55,5.12
205,Sosa,CRY,DEF,Rotation,not_role_eligible,4.5,6.8,0.06,0.24,1.88,33.0,1.58,33.0,1.81,33.0,1.76,33.0,1.74,33.0,1.9,33.0,10.66,5.27,5.4
452,Bruno G.,ARS,MID,Rotation,not_role_eligible,7.0,9.1979,0.2048,0.1818,1.77,33.0,1.83,33.0,1.68,33.0,1.8,33.0,1.75,33.0,1.82,33.0,10.65,5.28,5.37
166,N.Jackson,CHE,FWD,Rotation,not_role_eligible,6.5,3.6486,0.4735,0.077,1.79,33.0,1.71,33.0,1.45,33.0,1.76,33.0,1.86,33.0,2.02,33.0,10.59,4.95,5.64
224,Nketiah,CRY,FWD,Rotation,not_role_eligible,5.5,4.8625,0.5251,0.0734,1.79,33.0,1.68,33.0,1.7,33.0,1.8,33.0,1.69,33.0,1.87,33.0,10.53,5.17,5.36
211,Yeremy,CRY,MID,Rotation,not_role_eligible,5.5,7.2469,0.1966,0.2656,1.77,33.0,1.75,33.0,1.71,33.0,1.77,33.0,1.69,33.0,1.83,33.0,10.53,5.23,5.29
