player_id,web_name,club_short,position,expected_role,draft_availability,cost,per90_defcon,per90_xg,per90_xa,gw1_xp,gw1_xmins,gw2_xp,gw2_xmins,gw3_xp,gw3_xmins,gw4_xp,gw4_xmins,gw5_xp,gw5_xmins,gw6_xp,gw6_xmins,total_6gw_xp,gw1_3_xp,gw4_6_xp
514,Tel,TOT,MID,Regular Starter,eligible,6.0,6.9657,0.23,0.1588,2.91,62.0,3.43,62.0,2.93,62.0,2.93,62.0,2.93,62.0,2.55,62.0,17.66,9.27,8.41
331,Gudmundsson,LEE,DEF,Nailed Starter,eligible,4.5,6.2799,0.0375,0.0986,2.99,77.5,3.0,77.5,2.99,77.5,3.91,77.5,3.01,77.5,1.76,77.5,17.66,8.98,8.68
13,Rice,ARS,MID,Regular Starter,eligible,7.5,7.8376,0.0984,0.187,3.23,62.0,2.64,62.0,2.65,62.0,2.91,62.0,2.92,62.0,3.22,62.0,17.57,8.52,9.05
116,Dunk,BHA,DEF,Nailed Starter,eligible,4.5,5.0264,0.0625,0.0375,2.89,77.5,2.16,77.5,3.75,77.5,3.72,77.5,2.19,77.5,2.85,77.5,17.57,8.8,8.76
184,Grimes,COV,MID,Regular Starter,eligible,5.0,10.8,0.045,0.205,2.45,62.0,3.26,62.0,2.44,62.0,3.21,62.0,2.92,62.0,3.26,62.0,17.54,8.15,9.39
31,Konsa,AVL,DEF,Nailed Starter,eligible,4.5,4.2549,0.0475,0.0208,2.88,77.5,2.24,77.5,3.71,77.5,2.9,77.5,2.88,77.5,2.89,77.5,17.5,8.83,8.67
182,Amenda,COV,DEF,Regular Starter,eligible,4.0,8.03,0.035,0.015,1.97,62.0,3.54,62.0,1.96,62.0,3.51,62.0,2.88,62.0,3.54,62.0,17.4,7.47,9.93
503,Van de Ven,TOT,DEF,Nailed Starter,eligible,5.0,4.6016,0.0596,0.0243,2.83,77.5,3.73,77.5,2.85,77.5,2.85,77.5,2.85,77.5,2.21,77.5,17.31,9.41,7.91
47,Kamara,AVL,MID,Nailed Starter,watch,5.0,7.5024,0.0294,0.0566,2.86,77.5,2.65,77.5,3.12,77.5,2.88,77.5,2.86,77.5,2.87,77.5,17.24,8.63,8.61
481,Anderson,MCI,MID,Regular Starter,eligible,6.5,10.3146,0.0926,0.1213,2.87,62.0,2.85,62.0,3.11,62.0,2.64,62.0,3.11,62.0,2.62,62.0,17.21,8.83,8.37
455,Tonali,TOT,MID,Regular Starter,eligible,5.5,9.7582,0.1075,0.0985,2.82,62.0,3.18,62.0,2.84,62.0,2.84,62.0,2.84,62.0,2.6,62.0,17.13,8.84,8.28
112,Van Hecke,TOT,DEF,Regular Starter,eligible,5.0,6.1922,0.0699,0.0416,2.8,62.0,3.54,62.0,2.82,62.0,2.82,62.0,2.82,62.0,2.28,62.0,17.08,9.16,7.92
85,Van den Berg,BRE,DEF,Regular Starter,eligible,5.0,8.4212,0.0912,0.0327,2.92,62.0,2.91,62.0,3.61,62.0,2.91,62.0,2.33,62.0,2.35,62.0,17.02,9.44,7.59
19,Zubimendi,ARS,MID,Regular Starter,eligible,5.5,9.2377,0.0855,0.0683,3.05,62.0,2.63,62.0,2.64,62.0,2.82,62.0,2.83,62.0,3.04,62.0,17.01,8.32,8.69
310,Matusiwa,IPS,MID,Regular Starter,eligible,5.0,13.57,0.024,0.032,2.98,62.0,2.69,62.0,2.65,62.0,2.81,62.0,2.81,62.0,3.03,62.0,16.97,8.32,8.65
545,Sadiki,SUN,MID,Nailed Starter,eligible,5.0,7.7205,0.0445,0.0455,3.05,77.5,3.07,77.5,2.74,77.5,2.57,77.5,2.4,77.5,3.05,77.5,16.88,8.86,8.02
525,Fernandes,TOT,MID,Regular Starter,eligible,6.0,10.667,0.0934,0.1001,2.76,62.0,3.09,62.0,2.78,62.0,2.78,62.0,2.78,62.0,2.57,62.0,16.77,8.63,8.13
260,Wilson,LEE,MID,Regular Starter,eligible,6.5,4.7818,0.2295,0.1401,2.81,62.0,2.82,62.0,2.82,62.0,3.31,62.0,2.84,62.0,2.11,62.0,16.71,8.45,8.26
419,Martinez,MUN,DEF,Regular Starter,watch,5.0,5.5665,0.0226,0.0403,3.28,62.0,3.28,62.0,2.64,62.0,2.13,62.0,2.66,62.0,2.65,62.0,16.63,9.2,7.44
57,Petrović,BOU,GKP,Nailed Starter,eligible,4.5,0.0,0.0,0.0,2.1,77.5,3.13,77.5,3.2,77.5,3.1,77.5,2.54,77.5,2.54,77.5,16.62,8.43,8.18
34,Pau,AVL,DEF,Regular Starter,eligible,4.5,4.3053,0.0502,0.0218,2.73,62.0,2.21,62.0,3.38,62.0,2.74,62.0,2.73,62.0,2.73,62.0,16.53,8.32,8.2
496,Kinsky,TOT,GKP,Regular Starter,eligible,4.5,0.0,0.0,0.0008,2.7,62.0,3.36,62.0,2.72,62.0,2.72,62.0,2.72,62.0,2.27,62.0,16.48,8.78,7.71
233,Mykolenko,EVE,DEF,Regular Starter,eligible,4.5,5.3527,0.0213,0.0626,2.61,62.0,2.61,62.0,2.11,62.0,2.61,62.0,3.26,62.0,3.27,62.0,16.47,7.33,9.14
214,Kamada,CRY,MID,Regular Starter,eligible,5.0,9.9677,0.0715,0.1219,2.74,62.0,2.48,62.0,2.76,62.0,3.01,62.0,2.73,62.0,2.73,62.0,16.45,7.98,8.47
46,Barkley,AVL,MID,Regular Starter,eligible,5.0,6.9217,0.1889,0.1077,2.71,62.0,2.38,62.0,3.09,62.0,2.72,62.0,2.71,62.0,2.71,62.0,16.33,8.18,8.14
526,Solanke,TOT,FWD,Regular Starter,eligible,6.0,4.1153,0.3784,0.0412,2.68,62.0,3.13,62.0,2.7,62.0,2.7,62.0,2.7,62.0,2.36,62.0,16.28,8.51,7.76
313,Clarke,IPS,MID,Regular Starter,eligible,5.5,10.6202,0.0907,0.086,2.87,62.0,2.46,62.0,2.43,62.0,2.63,62.0,2.63,62.0,2.91,62.0,15.92,7.76,8.17
512,Kudus,TOT,MID,Regular Starter,watch,6.5,5.5415,0.1627,0.1254,2.62,62.0,3.04,62.0,2.64,62.0,2.64,62.0,2.64,62.0,2.34,62.0,15.9,8.3,7.62
210,Wharton,CRY,MID,Regular Starter,watch,5.5,8.5107,0.0399,0.1949,2.63,62.0,2.37,62.0,2.65,62.0,2.92,62.0,2.63,62.0,2.63,62.0,15.82,7.65,8.18
45,McGinn,AVL,MID,Regular Starter,eligible,5.5,4.8144,0.1322,0.1514,2.62,62.0,2.31,62.0,2.98,62.0,2.63,62.0,2.62,62.0,2.62,62.0,15.77,7.91,7.87
257,Bassey,FUL,DEF,Nailed Starter,eligible,4.5,5.1365,0.0415,0.0109,2.18,77.5,2.78,77.5,2.82,77.5,2.14,77.5,2.21,77.5,3.64,77.5,15.77,7.78,7.99
86,Lewis-Potter,BRE,MID,Regular Starter,eligible,5.5,2.7614,0.1918,0.1197,2.65,62.0,2.64,62.0,2.99,62.0,2.64,62.0,2.3,62.0,2.32,62.0,15.54,8.28,7.26
332,Justin,LEE,DEF,Regular Starter,eligible,4.5,7.9972,0.0662,0.0399,2.62,62.0,2.63,62.0,2.63,62.0,3.38,62.0,2.64,62.0,1.62,62.0,15.52,7.88,7.64
37,Lindelöf,AVL,DEF,Regular Starter,eligible,4.5,4.3602,0.0251,0.015,2.56,62.0,2.07,62.0,3.18,62.0,2.57,62.0,2.56,62.0,2.56,62.0,15.5,7.81,7.69
290,Slater,HUL,MID,Regular Starter,eligible,4.5,9.096,0.081,0.062,2.4,62.0,2.86,62.0,2.6,62.0,2.36,62.0,2.66,62.0,2.6,62.0,15.49,7.86,7.62
246,Röhl,EVE,MID,Regular Starter,eligible,5.0,9.0667,0.0893,0.0467,2.5,62.0,2.5,62.0,2.33,62.0,2.51,62.0,2.74,62.0,2.75,62.0,15.33,7.33,8.0
259,Diop,IPS,DEF,Regular Starter,eligible,4.0,5.2696,0.057,0.0106,3.16,62.0,1.98,62.0,1.95,62.0,2.49,62.0,2.49,62.0,3.2,62.0,15.27,7.09,8.18
102,Yarmoliuk,BRE,MID,Regular Starter,eligible,5.0,9.1064,0.062,0.0714,2.53,62.0,2.52,62.0,2.72,62.0,2.52,62.0,2.33,62.0,2.35,62.0,14.98,7.77,7.2
97,Jensen,BRE,MID,Regular Starter,eligible,5.5,6.7354,0.0578,0.2183,2.53,62.0,2.52,62.0,2.79,62.0,2.52,62.0,2.26,62.0,2.27,62.0,14.88,7.84,7.05
131,Baleba,BHA,MID,Regular Starter,eligible,5.0,8.8943,0.0621,0.034,2.48,62.0,2.26,62.0,2.68,62.0,2.65,62.0,2.28,62.0,2.44,62.0,14.79,7.42,7.37
104,Onyeka,COV,MID,Regular Starter,eligible,5.0,0.0,0.164,0.113,1.94,62.0,2.8,62.0,1.94,62.0,2.77,62.0,2.44,62.0,2.8,62.0,14.71,6.68,8.01
222,Strand Larsen,CRY,FWD,Regular Starter,eligible,6.0,3.4408,0.28,0.0393,2.44,62.0,2.15,62.0,2.46,62.0,2.72,62.0,2.43,62.0,2.44,62.0,14.64,7.05,7.59
491,Igor Jesus,NFO,FWD,Regular Starter,eligible,6.0,4.8277,0.2543,0.0495,2.68,62.0,2.16,62.0,2.44,62.0,2.19,62.0,2.69,62.0,2.42,62.0,14.59,7.28,7.3
98,Janelt,BRE,MID,Regular Starter,eligible,5.0,8.0317,0.0474,0.1204,2.47,62.0,2.46,62.0,2.67,62.0,2.46,62.0,2.26,62.0,2.27,62.0,14.58,7.6,6.99
267,Lukić,FUL,MID,Regular Starter,eligible,5.0,7.0983,0.0992,0.0724,2.26,62.0,2.47,62.0,2.51,62.0,2.22,62.0,2.29,62.0,2.79,62.0,14.54,7.24,7.3
258,Castagne,FUL,DEF,Regular Starter,eligible,4.5,5.6163,0.053,0.0613,2.02,62.0,2.55,62.0,2.58,62.0,1.98,62.0,2.05,62.0,3.29,62.0,14.47,7.15,7.32
306,Greaves,IPS,DEF,Regular Starter,eligible,4.0,9.4286,0.0535,0.0086,3.01,62.0,1.8,62.0,1.77,62.0,2.31,62.0,2.31,62.0,3.05,62.0,14.24,6.58,7.67
292,Ömür,HUL,MID,Regular Starter,eligible,5.0,8.32,0.043,0.031,2.22,62.0,2.56,62.0,2.36,62.0,2.19,62.0,2.42,62.0,2.36,62.0,14.11,7.14,6.97
316,Emersonn,IPS,FWD,Regular Starter,eligible,5.5,2.78,0.236,0.028,2.54,62.0,2.1,62.0,2.07,62.0,2.31,62.0,2.31,62.0,2.6,62.0,13.94,6.71,7.22
402,Rodrigo,MCI,MID,Regular Starter,exclude_gw1,6.5,6.1391,0.0955,0.1674,0.0,0.0,2.72,62.0,3.0,62.0,2.48,62.0,2.99,62.0,2.46,62.0,13.66,5.72,7.93
506,Udogie,TOT,DEF,Regular Starter,eligible,4.5,3.8249,0.0325,0.0608,2.22,62.0,2.95,62.0,2.24,62.0,2.23,62.0,2.23,62.0,1.72,62.0,13.6,7.41,6.18
190,Tchaouna,COV,MID,Regular Starter,eligible,5.5,4.9325,0.0908,0.0651,1.89,62.0,2.51,62.0,1.88,62.0,2.48,62.0,2.24,62.0,2.51,62.0,13.5,6.28,7.23
239,Garner,EVE,MID,Regular Starter,exclude_gw1,6.0,8.6,0.0568,0.129,0.0,0.0,2.6,62.0,2.4,62.0,2.61,62.0,2.88,62.0,2.88,62.0,13.38,5.0,8.37
64,Smith,BOU,DEF,Regular Starter,eligible,4.5,4.099,0.0097,0.035,1.67,62.0,2.53,62.0,2.56,62.0,2.52,62.0,2.05,62.0,2.05,62.0,13.37,6.76,6.62
148,Hato,CHE,DEF,Regular Starter,eligible,4.5,7.8227,0.0237,0.0482,2.11,62.0,2.76,62.0,1.2,62.0,2.77,62.0,2.09,62.0,2.09,62.0,13.02,6.07,6.95
265,Berge,FUL,MID,Regular Starter,eligible,5.0,6.7904,0.0437,0.0421,2.05,62.0,2.18,62.0,2.21,62.0,2.02,62.0,2.08,62.0,2.41,62.0,12.96,6.44,6.51
359,Gomez,LIV,DEF,Regular Starter,exclude_gw1,5.0,5.4433,0.0485,0.066,0.0,0.0,2.37,62.0,3.07,62.0,3.07,62.0,2.37,62.0,1.83,62.0,12.71,5.44,7.27
330,Bogle,LEE,DEF,Regular Starter,eligible,4.5,2.8658,0.0716,0.0685,2.05,62.0,2.06,62.0,2.05,62.0,2.83,62.0,2.07,62.0,1.02,62.0,12.07,6.16,5.92
62,Diakité,BOU,DEF,Regular Starter,eligible,5.0,8.2588,0.0014,0.0134,1.37,62.0,2.2,62.0,2.23,62.0,2.19,62.0,1.73,62.0,1.73,62.0,11.45,5.8,5.65
304,O'Shea,IPS,DEF,Regular Starter,eligible,4.0,5.0448,0.0301,0.0237,2.44,62.0,1.27,62.0,1.24,62.0,1.76,62.0,1.76,62.0,2.47,62.0,10.92,4.95,5.99
277,Egan,HUL,DEF,Regular Starter,eligible,4.0,0.0,0.0317,0.0,0.57,62.0,1.74,62.0,1.06,62.0,0.54,62.0,1.1,62.0,1.07,62.0,6.08,3.37,2.71
6,Saliba,ARS,DEF,Nailed Starter,exclude_gw1-5,6.0,4.9217,0.0443,0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Kroupi.Jr,BOU,MID,Nailed Starter,exclude_gw1-5,7.5,6.0613,0.4497,0.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
